,Strike #,FVEY,Country,DTG,Date,Time,ATO,Engage Unit,DEL/DYN,Entity ID,O-Suffix,Cat Code,Entity Name,City Name,Province,ROE,Target Function,T1#,Target_1,T2#,Target_2,Lat,Long,MGRS,Observer,Aircraft,Callsign,AC Base,Nationality,ORD1,Ordinance_1,ORD2,Ordinance_2,Targets Remark,Physical,Confidence,Functional,Recoup Time,MEA,CDA,MISREP
878,11691,TS/SCI,US,251744ZOCT11,25-OCT-11,1744Z,AA,AW-17,Dynamic,0133-57676,lq658,10202,Loon Mountain,Lincoln,Graftron,410,Function,7,RUNWAYS,1,BARRACKS,44.036,-71.621,???,FDNC71,SR-71,VHNO85,Bristol AFB,USA,1,105mm M102,5,25mm GAU-12,Comment,light,heavy,med,0,light,light,"VHNO85, 25-OCT-11, info"
879,33656,TS/SCI,US,202050ZMAR00,20-MAR-00,2050Z,AA,AW-17,Deliberate,0804-60935,af827,30103,Loon Mountain,Lincoln,Graftron,235,Function,7,OFFICE,1,BARRACKS,44.036,-71.621,???,ZFTC84,AC-130,JNZY81,Bristol AFB,USA,5,25mm GAU-12,3,25mm GAU-12,Comment,light,light,heavy,0,med,med,"JNZY81, 20-MAR-00, info"
880,64017,TS/SCI,US,230146ZMAR14,23-MAR-14,0146Z,AA,AW-17,Dynamic,8060-01381,ji476,40101,Sunday River,Newry,Oxford,449,Function,7,OFFICE,1,OFFICE,44.469,-70.861,???,SISD66,SR-71,JJZU81,Bristol AFB,USA,1,Bofors 40mm,2,25mm GAU-12,Comment,light,light,heavy,0,light,light,"JJZU81, 23-MAR-14, info"
881,83330,TS/SCI,US,031805ZJAN05,03-JAN-05,1805Z,AA,AW-17,Dynamic,2496-42185,eg551,40203,Loon Mountain,Lincoln,Graftron,605,Function,4,RUNWAYS,10,BARRACKS,44.036,-71.621,???,UGWS90,F-16,ZTVC84,Bristol AFB,USA,4,105mm M102,4,25mm GAU-12,Comment,light,heavy,med,0,med,heavy,"ZTVC84, 03-JAN-05, info"
882,82747,TS/SCI,US,041031ZMAY11,04-MAY-11,1031Z,AA,AW-17,Deliberate,4191-90684,jv232,20101,Random,r,R,594,Function,5,BARRACKS,3,OFFICE,52,60,???,KCGU69,SR-71,GOSR88,Bristol AFB,USA,2,25mm GAU-12,4,Bofors 40mm,Comment,heavy,heavy,light,0,light,light,"GOSR88, 04-MAY-11, info"
883,40971,TS/SCI,US,041346ZMAY07,04-MAY-07,1346Z,AA,AW-17,Deliberate,0833-25274,iw696,50102,Random,r,R,905,Function,8,RUNWAYS,2,RUNWAYS,43,7,???,IPNB89,SR-71,WYRF86,Bristol AFB,USA,1,25mm GAU-12,4,105mm M102,Comment,med,med,light,0,med,heavy,"WYRF86, 04-MAY-07, info"
884,71087,TS/SCI,US,150940ZJUL14,15-JUL-14,0940Z,AA,AW-17,Deliberate,9451-58780,xv820,50202,Random,r,R,458,Function,7,RUNWAYS,10,RUNWAYS,68,35,???,SJWY68,AC-130,PGYF68,Bristol AFB,USA,2,25mm GAU-12,5,105mm M102,Comment,light,heavy,heavy,0,light,light,"PGYF68, 15-JUL-14, info"
885,38880,TS/SCI,US,230541ZSEP11,23-SEP-11,0541Z,AA,AW-17,Deliberate,4391-85188,pk680,30205,Random,r,R,975,Function,1,BARRACKS,8,OFFICE,12,4,???,TSPW66,SR-71,BFJH72,Bristol AFB,USA,2,Bofors 40mm,2,Bofors 40mm,Comment,heavy,light,light,0,heavy,med,"BFJH72, 23-SEP-11, info"
886,80611,TS/SCI,US,051629ZJAN00,05-JAN-00,1629Z,AA,AW-17,Deliberate,1628-63561,bg659,20102,Random,r,R,286,Function,6,RUNWAYS,9,OFFICE,57,76,???,VAHZ85,F-16,NXTT85,Bristol AFB,USA,5,105mm M102,3,105mm M102,Comment,light,heavy,heavy,0,light,med,"NXTT85, 05-JAN-00, info"
887,16105,TS/SCI,US,091705ZAPR06,09-APR-06,1705Z,AA,AW-17,Dynamic,6152-87233,hc822,30102,Loon Mountain,Lincoln,Graftron,835,Function,7,BARRACKS,3,BARRACKS,44.036,-71.621,???,KBUC84,AC-130,ICCU86,Bristol AFB,USA,5,25mm GAU-12,1,25mm GAU-12,Comment,light,light,light,0,heavy,med,"ICCU86, 09-APR-06, info"
888,94264,TS/SCI,US,130048ZAPR15,13-APR-15,0048Z,AA,AW-17,Dynamic,1049-45177,ud223,40204,Random,r,R,832,Function,8,RUNWAYS,8,OFFICE,67,55,???,EDWU89,AC-130,JOCW89,Bristol AFB,USA,1,25mm GAU-12,4,25mm GAU-12,Comment,med,heavy,light,0,med,heavy,"JOCW89, 13-APR-15, info"
889,29834,TS/SCI,US,130902ZAUG10,13-AUG-10,0902Z,AA,AW-17,Dynamic,3801-94762,oj196,50202,Loon Mountain,Lincoln,Graftron,232,Function,1,BARRACKS,1,RUNWAYS,44.036,-71.621,???,ISGQ75,AC-130,RTNM71,Bristol AFB,USA,1,Bofors 40mm,3,Bofors 40mm,Comment,med,med,heavy,0,med,light,"RTNM71, 13-AUG-10, info"
890,11789,TS/SCI,US,120730ZMAY10,12-MAY-10,0730Z,AA,AW-17,Dynamic,2734-98102,dn403,10103,Loon Mountain,Lincoln,Graftron,172,Function,10,OFFICE,4,RUNWAYS,44.036,-71.621,???,TPOS73,F-16,SUAM78,Bristol AFB,USA,3,Bofors 40mm,3,Bofors 40mm,Comment,light,light,light,0,light,light,"SUAM78, 12-MAY-10, info"
891,54691,TS/SCI,US,060402ZJUN14,06-JUN-14,0402Z,AA,AW-17,Deliberate,2544-28297,jl450,40103,Sunday River,Newry,Oxford,628,Function,6,OFFICE,6,OFFICE,44.469,-70.861,???,ENME86,AC-130,BLPR88,Bristol AFB,USA,4,105mm M102,1,25mm GAU-12,Comment,heavy,heavy,light,0,heavy,light,"BLPR88, 06-JUN-14, info"
892,97522,TS/SCI,US,231412ZJAN06,23-JAN-06,1412Z,AA,AW-17,Dynamic,5021-59831,fh259,40203,Sunday River,Newry,Oxford,346,Function,8,BARRACKS,1,RUNWAYS,44.469,-70.861,???,OXOG75,SR-71,KDGW90,Bristol AFB,USA,3,105mm M102,2,Bofors 40mm,Comment,light,light,heavy,0,heavy,light,"KDGW90, 23-JAN-06, info"
893,58962,TS/SCI,US,230829ZMAR00,23-MAR-00,0829Z,AA,AW-17,Deliberate,8611-27309,wk361,10205,Loon Mountain,Lincoln,Graftron,108,Function,1,RUNWAYS,9,OFFICE,44.036,-71.621,???,MPGS84,F-16,XRXP79,Bristol AFB,USA,3,25mm GAU-12,1,25mm GAU-12,Comment,light,light,heavy,0,heavy,light,"XRXP79, 23-MAR-00, info"
894,28568,TS/SCI,US,090403ZJAN09,09-JAN-09,0403Z,AA,AW-17,Deliberate,6817-99780,sr359,50103,Sunday River,Newry,Oxford,128,Function,9,RUNWAYS,10,RUNWAYS,44.469,-70.861,???,TFAY84,SR-71,PSJI81,Bristol AFB,USA,2,25mm GAU-12,3,105mm M102,Comment,light,light,light,0,med,light,"PSJI81, 09-JAN-09, info"
895,32326,TS/SCI,US,221239ZNOV02,22-NOV-02,1239Z,AA,AW-17,Dynamic,0587-86588,fk202,50102,Loon Mountain,Lincoln,Graftron,505,Function,2,BARRACKS,8,RUNWAYS,44.036,-71.621,???,GSQZ65,AC-130,GNJK85,Bristol AFB,USA,4,105mm M102,5,Bofors 40mm,Comment,med,med,light,0,heavy,med,"GNJK85, 22-NOV-02, info"
896,59245,TS/SCI,US,110252ZAPR05,11-APR-05,0252Z,AA,AW-17,Deliberate,4378-36554,kf381,20202,Sunday River,Newry,Oxford,362,Function,7,BARRACKS,7,BARRACKS,44.469,-70.861,???,WAMK78,F-16,LKZP78,Bristol AFB,USA,4,Bofors 40mm,4,Bofors 40mm,Comment,med,heavy,light,0,light,med,"LKZP78, 11-APR-05, info"
897,37065,TS/SCI,US,260646ZNOV09,26-NOV-09,0646Z,AA,AW-17,Deliberate,4472-03819,zn555,40103,Sunday River,Newry,Oxford,691,Function,4,RUNWAYS,4,RUNWAYS,44.469,-70.861,???,CSCQ68,SR-71,CRGX89,Bristol AFB,USA,2,Bofors 40mm,4,Bofors 40mm,Comment,heavy,med,light,0,heavy,med,"CRGX89, 26-NOV-09, info"
898,38492,TS/SCI,US,100720ZSEP07,10-SEP-07,0720Z,AA,AW-17,Dynamic,5422-18669,sa463,40204,Random,r,R,699,Function,6,OFFICE,3,RUNWAYS,57,70,???,DTQW66,SR-71,BLTY74,Bristol AFB,USA,3,Bofors 40mm,4,Bofors 40mm,Comment,light,heavy,light,0,light,light,"BLTY74, 10-SEP-07, info"
899,76293,TS/SCI,US,160413ZMAR15,16-MAR-15,0413Z,AA,AW-17,Deliberate,2018-33273,sq147,40104,Random,r,R,984,Function,4,OFFICE,1,RUNWAYS,26,76,???,CSML87,AC-130,UYNG85,Bristol AFB,USA,3,25mm GAU-12,5,25mm GAU-12,Comment,heavy,light,med,0,med,med,"UYNG85, 16-MAR-15, info"
900,43184,TS/SCI,US,110326ZJUL08,11-JUL-08,0326Z,AA,AW-17,Deliberate,5252-80325,nz602,30103,Random,r,R,404,Function,8,BARRACKS,4,BARRACKS,35,30,???,MPIZ77,F-16,KUKU67,Bristol AFB,USA,2,105mm M102,2,25mm GAU-12,Comment,med,light,light,0,light,light,"KUKU67, 11-JUL-08, info"
901,20521,TS/SCI,US,230002ZJUN04,23-JUN-04,0002Z,AA,AW-17,Deliberate,8108-82560,zo440,20204,Sunday River,Newry,Oxford,170,Function,3,OFFICE,1,OFFICE,44.469,-70.861,???,NKND65,F-16,DKMK67,Bristol AFB,USA,5,Bofors 40mm,4,25mm GAU-12,Comment,light,heavy,light,0,heavy,med,"DKMK67, 23-JUN-04, info"
902,33783,TS/SCI,US,161432ZJUN14,16-JUN-14,1432Z,AA,AW-17,Deliberate,3375-09382,bp590,30204,Loon Mountain,Lincoln,Graftron,426,Function,8,BARRACKS,2,OFFICE,44.036,-71.621,???,HTOI67,F-16,RVWL83,Bristol AFB,USA,2,105mm M102,4,25mm GAU-12,Comment,light,light,light,0,light,heavy,"RVWL83, 16-JUN-14, info"
903,95000,TS/SCI,US,280741ZMAR07,28-MAR-07,0741Z,AA,AW-17,Deliberate,3712-35437,iu889,20201,Random,r,R,627,Function,1,RUNWAYS,9,RUNWAYS,11,63,???,HGQT86,AC-130,CTCA90,Bristol AFB,USA,1,25mm GAU-12,2,25mm GAU-12,Comment,light,light,light,0,med,light,"CTCA90, 28-MAR-07, info"
904,43724,TS/SCI,US,200224ZMAY05,20-MAY-05,0224Z,AA,AW-17,Deliberate,7253-80341,cy818,20205,Sunday River,Newry,Oxford,998,Function,1,RUNWAYS,5,OFFICE,44.469,-70.861,???,LIBY72,SR-71,DSRF89,Bristol AFB,USA,4,Bofors 40mm,1,25mm GAU-12,Comment,heavy,light,light,0,med,light,"DSRF89, 20-MAY-05, info"
905,34653,TS/SCI,US,111115ZJUN06,11-JUN-06,1115Z,AA,AW-17,Dynamic,5924-09435,bs029,50101,Random,r,R,705,Function,9,OFFICE,5,RUNWAYS,24,70,???,GQOX89,F-16,QDXD89,Bristol AFB,USA,4,105mm M102,2,105mm M102,Comment,light,light,light,0,light,light,"QDXD89, 11-JUN-06, info"
906,37631,TS/SCI,US,010633ZMAY13,01-MAY-13,0633Z,AA,AW-17,Deliberate,8592-88670,ym788,30205,Random,r,R,337,Function,5,RUNWAYS,10,RUNWAYS,26,52,???,CIDE82,SR-71,BOIY83,Bristol AFB,USA,1,105mm M102,3,Bofors 40mm,Comment,med,med,med,0,heavy,heavy,"BOIY83, 01-MAY-13, info"
907,72669,TS/SCI,US,251522ZJUN06,25-JUN-06,1522Z,AA,AW-17,Dynamic,6833-66949,ze234,40203,Random,r,R,676,Function,1,BARRACKS,1,BARRACKS,84,46,???,WEBJ77,F-16,TTCW71,Bristol AFB,USA,4,25mm GAU-12,5,25mm GAU-12,Comment,med,med,light,0,light,light,"TTCW71, 25-JUN-06, info"
908,57023,TS/SCI,US,270432ZJAN06,27-JAN-06,0432Z,AA,AW-17,Deliberate,9995-71385,go144,40103,Random,r,R,696,Function,8,BARRACKS,4,RUNWAYS,14,39,???,KAVV77,SR-71,QPXE76,Bristol AFB,USA,3,105mm M102,2,25mm GAU-12,Comment,med,light,med,0,light,light,"QPXE76, 27-JAN-06, info"
909,15513,TS/SCI,US,112253ZJAN03,11-JAN-03,2253Z,AA,AW-17,Dynamic,6365-97161,ma589,20201,Loon Mountain,Lincoln,Graftron,729,Function,7,OFFICE,3,BARRACKS,44.036,-71.621,???,JHLS88,SR-71,YNTH74,Bristol AFB,USA,2,105mm M102,3,Bofors 40mm,Comment,med,light,heavy,0,light,heavy,"YNTH74, 11-JAN-03, info"
910,89105,TS/SCI,US,242128ZAPR11,24-APR-11,2128Z,AA,AW-17,Deliberate,2995-53429,lp053,40205,Random,r,R,820,Function,5,BARRACKS,1,BARRACKS,70,32,???,NJLD77,F-16,HMSQ67,Bristol AFB,USA,4,Bofors 40mm,2,105mm M102,Comment,light,heavy,light,0,heavy,light,"HMSQ67, 24-APR-11, info"
911,53005,TS/SCI,US,081915ZNOV06,08-NOV-06,1915Z,AA,AW-17,Deliberate,4712-20714,ny332,50104,Sunday River,Newry,Oxford,378,Function,10,RUNWAYS,7,RUNWAYS,44.469,-70.861,???,DSEJ72,F-16,KRQR67,Bristol AFB,USA,4,Bofors 40mm,2,Bofors 40mm,Comment,light,heavy,light,0,heavy,light,"KRQR67, 08-NOV-06, info"
912,33490,TS/SCI,US,101735ZJUN08,10-JUN-08,1735Z,AA,AW-17,Dynamic,0930-48797,pk709,50103,Random,r,R,524,Function,1,OFFICE,3,BARRACKS,32,25,???,HHOB89,SR-71,BDPT68,Bristol AFB,USA,2,Bofors 40mm,3,105mm M102,Comment,light,med,med,0,light,light,"BDPT68, 10-JUN-08, info"
913,03398,TS/SCI,US,050255ZJUL03,05-JUL-03,0255Z,AA,AW-17,Deliberate,3190-84882,ew488,20102,Loon Mountain,Lincoln,Graftron,879,Function,8,OFFICE,1,BARRACKS,44.036,-71.621,???,EKIC78,SR-71,DYUC80,Bristol AFB,USA,1,105mm M102,3,Bofors 40mm,Comment,light,med,light,0,light,heavy,"DYUC80, 05-JUL-03, info"
914,55075,TS/SCI,US,231931ZSEP04,23-SEP-04,1931Z,AA,AW-17,Dynamic,8274-75600,hh725,50103,Random,r,R,919,Function,1,BARRACKS,4,BARRACKS,22,55,???,KZEQ84,AC-130,MEYZ73,Bristol AFB,USA,1,25mm GAU-12,5,Bofors 40mm,Comment,heavy,light,light,0,heavy,heavy,"MEYZ73, 23-SEP-04, info"
915,32105,TS/SCI,US,070851ZMAY02,07-MAY-02,0851Z,AA,AW-17,Deliberate,0442-16773,jl376,40201,Loon Mountain,Lincoln,Graftron,907,Function,4,RUNWAYS,5,RUNWAYS,44.036,-71.621,???,QRDY69,AC-130,XYAE85,Bristol AFB,USA,5,Bofors 40mm,4,105mm M102,Comment,light,light,light,0,light,light,"XYAE85, 07-MAY-02, info"
916,45838,TS/SCI,US,251057ZMAY03,25-MAY-03,1057Z,AA,AW-17,Deliberate,4897-80013,ut988,50205,Loon Mountain,Lincoln,Graftron,609,Function,5,RUNWAYS,6,RUNWAYS,44.036,-71.621,???,BFZM72,AC-130,KNDX76,Bristol AFB,USA,2,25mm GAU-12,4,25mm GAU-12,Comment,heavy,heavy,light,0,light,heavy,"KNDX76, 25-MAY-03, info"
917,08740,TS/SCI,US,070644ZMAR09,07-MAR-09,0644Z,AA,AW-17,Dynamic,0512-25553,sj952,20103,Random,r,R,514,Function,1,OFFICE,3,OFFICE,24,45,???,QEEP67,SR-71,JMFR85,Bristol AFB,USA,4,Bofors 40mm,1,25mm GAU-12,Comment,heavy,heavy,light,0,med,light,"JMFR85, 07-MAR-09, info"
918,73728,TS/SCI,US,070431ZAPR03,07-APR-03,0431Z,AA,AW-17,Deliberate,8924-24593,fs294,50101,Random,r,R,652,Function,9,OFFICE,10,BARRACKS,56,71,???,LFAB84,SR-71,EHWP75,Bristol AFB,USA,5,105mm M102,1,25mm GAU-12,Comment,light,light,light,0,light,light,"EHWP75, 07-APR-03, info"
919,06386,TS/SCI,US,210058ZNOV02,21-NOV-02,0058Z,AA,AW-17,Dynamic,8036-48102,vr699,40204,Sunday River,Newry,Oxford,457,Function,7,OFFICE,9,BARRACKS,44.469,-70.861,???,LLCA67,AC-130,OHXT89,Bristol AFB,USA,3,105mm M102,4,25mm GAU-12,Comment,light,med,med,0,light,light,"OHXT89, 21-NOV-02, info"
920,07020,TS/SCI,US,020737ZMAY00,02-MAY-00,0737Z,AA,AW-17,Deliberate,7872-62975,ho829,20204,Loon Mountain,Lincoln,Graftron,516,Function,3,BARRACKS,5,OFFICE,44.036,-71.621,???,NSJZ72,AC-130,OGEY75,Bristol AFB,USA,2,105mm M102,3,25mm GAU-12,Comment,light,light,light,0,med,med,"OGEY75, 02-MAY-00, info"
921,70017,TS/SCI,US,140637ZMAR15,14-MAR-15,0637Z,AA,AW-17,Dynamic,4625-52154,rm732,30103,Loon Mountain,Lincoln,Graftron,185,Function,6,BARRACKS,10,RUNWAYS,44.036,-71.621,???,QICB67,AC-130,QIBC86,Bristol AFB,USA,3,25mm GAU-12,2,25mm GAU-12,Comment,heavy,light,light,0,light,light,"QIBC86, 14-MAR-15, info"
922,76458,TS/SCI,US,160751ZMAY02,16-MAY-02,0751Z,AA,AW-17,Deliberate,3405-38564,ff971,20205,Random,r,R,660,Function,1,RUNWAYS,4,BARRACKS,77,69,???,BDSG88,AC-130,ZGPM71,Bristol AFB,USA,5,25mm GAU-12,3,105mm M102,Comment,med,med,med,0,heavy,light,"ZGPM71, 16-MAY-02, info"
923,66763,TS/SCI,US,281144ZAPR00,28-APR-00,1144Z,AA,AW-17,Dynamic,9412-38247,jg525,50205,Sunday River,Newry,Oxford,997,Function,4,OFFICE,7,OFFICE,44.469,-70.861,???,AYRB87,F-16,BKPR86,Bristol AFB,USA,4,Bofors 40mm,3,Bofors 40mm,Comment,heavy,heavy,heavy,0,light,heavy,"BKPR86, 28-APR-00, info"
924,24221,TS/SCI,US,151127ZJUN11,15-JUN-11,1127Z,AA,AW-17,Deliberate,8544-06149,hb516,20103,Random,r,R,135,Function,1,OFFICE,8,BARRACKS,63,89,???,SUGJ89,SR-71,GHNK67,Bristol AFB,USA,3,Bofors 40mm,2,Bofors 40mm,Comment,light,light,light,0,light,heavy,"GHNK67, 15-JUN-11, info"
925,51874,TS/SCI,US,172251ZSEP04,17-SEP-04,2251Z,AA,AW-17,Deliberate,4379-00933,ga451,30102,Random,r,R,163,Function,4,BARRACKS,4,BARRACKS,41,23,???,YRKR83,SR-71,TYIK86,Bristol AFB,USA,3,25mm GAU-12,1,Bofors 40mm,Comment,light,heavy,light,0,heavy,heavy,"TYIK86, 17-SEP-04, info"
926,11959,TS/SCI,US,150434ZJUN11,15-JUN-11,0434Z,AA,AW-17,Dynamic,2438-81684,xe064,30201,Loon Mountain,Lincoln,Graftron,629,Function,6,BARRACKS,2,OFFICE,44.036,-71.621,???,CZFR80,F-16,TRXC80,Bristol AFB,USA,1,Bofors 40mm,1,25mm GAU-12,Comment,med,light,med,0,heavy,light,"TRXC80, 15-JUN-11, info"
927,44116,TS/SCI,US,102121ZSEP10,10-SEP-10,2121Z,AA,AW-17,Deliberate,0146-30554,kw448,30205,Loon Mountain,Lincoln,Graftron,991,Function,3,RUNWAYS,9,OFFICE,44.036,-71.621,???,OHHQ69,AC-130,VSHB74,Bristol AFB,USA,1,105mm M102,1,105mm M102,Comment,med,heavy,med,0,light,light,"VSHB74, 10-SEP-10, info"
928,48099,TS/SCI,US,221717ZJUL13,22-JUL-13,1717Z,AA,AW-17,Deliberate,2536-98203,mg194,10102,Loon Mountain,Lincoln,Graftron,702,Function,8,BARRACKS,2,OFFICE,44.036,-71.621,???,YZUD77,F-16,NQRC85,Bristol AFB,USA,2,Bofors 40mm,2,105mm M102,Comment,light,light,heavy,0,heavy,light,"NQRC85, 22-JUL-13, info"
929,36029,TS/SCI,US,071728ZJAN11,07-JAN-11,1728Z,AA,AW-17,Deliberate,8291-23357,xr816,50201,Random,r,R,631,Function,10,OFFICE,4,BARRACKS,1,37,???,IJMF78,AC-130,MOCZ73,Bristol AFB,USA,3,105mm M102,2,105mm M102,Comment,med,med,med,0,med,light,"MOCZ73, 07-JAN-11, info"
930,70943,TS/SCI,US,040522ZAPR04,04-APR-04,0522Z,AA,AW-17,Dynamic,6140-04774,na747,40202,Loon Mountain,Lincoln,Graftron,134,Function,2,OFFICE,8,BARRACKS,44.036,-71.621,???,YZPV73,F-16,QTXI79,Bristol AFB,USA,5,25mm GAU-12,4,105mm M102,Comment,heavy,med,light,0,heavy,light,"QTXI79, 04-APR-04, info"
931,75276,TS/SCI,US,120050ZFEB03,12-FEB-03,0050Z,AA,AW-17,Dynamic,5075-50015,oy672,30101,Loon Mountain,Lincoln,Graftron,654,Function,5,OFFICE,4,BARRACKS,44.036,-71.621,???,ZWFY75,F-16,DDTD73,Bristol AFB,USA,4,105mm M102,3,25mm GAU-12,Comment,light,med,light,0,med,light,"DDTD73, 12-FEB-03, info"
932,27310,TS/SCI,US,250730ZJUN00,25-JUN-00,0730Z,AA,AW-17,Deliberate,7886-62576,ia410,10102,Random,r,R,794,Function,7,BARRACKS,2,OFFICE,41,72,???,HASD72,AC-130,HLQV74,Bristol AFB,USA,3,105mm M102,3,105mm M102,Comment,light,med,light,0,light,heavy,"HLQV74, 25-JUN-00, info"
933,16984,TS/SCI,US,121935ZAPR00,12-APR-00,1935Z,AA,AW-17,Deliberate,6945-99950,lk144,10103,Random,r,R,515,Function,2,OFFICE,8,OFFICE,85,14,???,PGMD79,F-16,CTFF84,Bristol AFB,USA,1,25mm GAU-12,2,Bofors 40mm,Comment,light,light,med,0,heavy,heavy,"CTFF84, 12-APR-00, info"
934,13869,TS/SCI,US,030543ZJUN05,03-JUN-05,0543Z,AA,AW-17,Deliberate,8263-06836,fu915,10201,Sunday River,Newry,Oxford,145,Function,3,RUNWAYS,1,BARRACKS,44.469,-70.861,???,UHBG89,SR-71,XTAC85,Bristol AFB,USA,4,Bofors 40mm,5,Bofors 40mm,Comment,heavy,light,light,0,med,light,"XTAC85, 03-JUN-05, info"
935,27206,TS/SCI,US,200655ZJAN11,20-JAN-11,0655Z,AA,AW-17,Deliberate,6493-26695,dx121,20105,Loon Mountain,Lincoln,Graftron,154,Function,1,BARRACKS,7,RUNWAYS,44.036,-71.621,???,OWAS71,F-16,AKCP79,Bristol AFB,USA,2,Bofors 40mm,2,25mm GAU-12,Comment,heavy,med,light,0,light,light,"AKCP79, 20-JAN-11, info"
936,98795,TS/SCI,US,251107ZAPR08,25-APR-08,1107Z,AA,AW-17,Dynamic,2249-07451,dc155,40203,Random,r,R,192,Function,3,RUNWAYS,3,BARRACKS,31,78,???,QYCW69,F-16,YNDJ81,Bristol AFB,USA,2,105mm M102,2,105mm M102,Comment,med,light,light,0,heavy,heavy,"YNDJ81, 25-APR-08, info"
937,43533,TS/SCI,US,280416ZAPR07,28-APR-07,0416Z,AA,AW-17,Deliberate,5970-36147,nv385,20205,Sunday River,Newry,Oxford,695,Function,1,OFFICE,7,BARRACKS,44.469,-70.861,???,JAXQ79,F-16,TCEF69,Bristol AFB,USA,2,25mm GAU-12,1,Bofors 40mm,Comment,heavy,heavy,heavy,0,light,med,"TCEF69, 28-APR-07, info"
938,53307,TS/SCI,US,200405ZMAR01,20-MAR-01,0405Z,AA,AW-17,Dynamic,2732-60526,yg407,10104,Random,r,R,344,Function,6,BARRACKS,8,BARRACKS,63,11,???,OUGT86,F-16,SXBB68,Bristol AFB,USA,5,Bofors 40mm,3,105mm M102,Comment,med,heavy,light,0,light,light,"SXBB68, 20-MAR-01, info"
939,91202,TS/SCI,US,251841ZAUG00,25-AUG-00,1841Z,AA,AW-17,Deliberate,2848-20503,ez020,10205,Loon Mountain,Lincoln,Graftron,363,Function,8,BARRACKS,7,OFFICE,44.036,-71.621,???,UEYL70,SR-71,BRHF69,Bristol AFB,USA,5,105mm M102,2,105mm M102,Comment,light,med,heavy,0,light,heavy,"BRHF69, 25-AUG-00, info"
940,97725,TS/SCI,US,072144ZAUG00,07-AUG-00,2144Z,AA,AW-17,Deliberate,0458-47412,ok444,30201,Random,r,R,273,Function,2,RUNWAYS,6,OFFICE,8,30,???,EDXH73,F-16,BIOY82,Bristol AFB,USA,4,25mm GAU-12,1,105mm M102,Comment,light,med,light,0,light,light,"BIOY82, 07-AUG-00, info"
941,88922,TS/SCI,US,151030ZMAR08,15-MAR-08,1030Z,AA,AW-17,Dynamic,3937-60526,hs077,10104,Sunday River,Newry,Oxford,255,Function,4,OFFICE,3,BARRACKS,44.469,-70.861,???,PZZF70,SR-71,PJCZ75,Bristol AFB,USA,4,Bofors 40mm,1,105mm M102,Comment,light,light,med,0,light,heavy,"PJCZ75, 15-MAR-08, info"
942,83914,TS/SCI,US,060709ZNOV11,06-NOV-11,0709Z,AA,AW-17,Deliberate,5536-59198,vm528,40201,Sunday River,Newry,Oxford,256,Function,2,RUNWAYS,8,RUNWAYS,44.469,-70.861,???,NXIH90,SR-71,EOCS65,Bristol AFB,USA,5,25mm GAU-12,5,Bofors 40mm,Comment,heavy,heavy,med,0,light,light,"EOCS65, 06-NOV-11, info"
943,43941,TS/SCI,US,090752ZJUL11,09-JUL-11,0752Z,AA,AW-17,Deliberate,0237-22725,sl843,50203,Random,r,R,874,Function,1,OFFICE,9,BARRACKS,70,9,???,ASVJ82,SR-71,JFCO87,Bristol AFB,USA,2,Bofors 40mm,4,105mm M102,Comment,heavy,heavy,light,0,light,light,"JFCO87, 09-JUL-11, info"
944,44254,TS/SCI,US,040217ZJUL08,04-JUL-08,0217Z,AA,AW-17,Deliberate,2864-52252,ia561,50101,Random,r,R,864,Function,10,BARRACKS,9,BARRACKS,1,15,???,RORE85,AC-130,NOCH65,Bristol AFB,USA,5,105mm M102,5,105mm M102,Comment,light,heavy,light,0,light,light,"NOCH65, 04-JUL-08, info"
945,76146,TS/SCI,US,281851ZAUG03,28-AUG-03,1851Z,AA,AW-17,Dynamic,1119-03684,bn133,10201,Random,r,R,640,Function,10,BARRACKS,4,OFFICE,51,68,???,DCOH85,AC-130,WKHK69,Bristol AFB,USA,4,105mm M102,2,Bofors 40mm,Comment,med,light,light,0,light,med,"WKHK69, 28-AUG-03, info"
946,55992,TS/SCI,US,121245ZJAN02,12-JAN-02,1245Z,AA,AW-17,Deliberate,8118-62484,pj798,30203,Loon Mountain,Lincoln,Graftron,378,Function,3,RUNWAYS,5,RUNWAYS,44.036,-71.621,???,XSIW85,F-16,WHFH75,Bristol AFB,USA,5,25mm GAU-12,3,105mm M102,Comment,light,light,med,0,heavy,light,"WHFH75, 12-JAN-02, info"
947,28445,TS/SCI,US,200408ZMAR12,20-MAR-12,0408Z,AA,AW-17,Deliberate,6319-45854,bi527,40205,Sunday River,Newry,Oxford,677,Function,5,BARRACKS,4,RUNWAYS,44.469,-70.861,???,KZFR83,F-16,OXVC77,Bristol AFB,USA,4,Bofors 40mm,5,25mm GAU-12,Comment,light,med,heavy,0,heavy,light,"OXVC77, 20-MAR-12, info"
948,83816,TS/SCI,US,020557ZJUL08,02-JUL-08,0557Z,AA,AW-17,Deliberate,7412-88398,kt147,50102,Random,r,R,982,Function,1,RUNWAYS,9,RUNWAYS,40,76,???,VMSF77,SR-71,APAH71,Bristol AFB,USA,1,Bofors 40mm,5,Bofors 40mm,Comment,med,light,light,0,light,light,"APAH71, 02-JUL-08, info"
